filepath,dataset,speaker_id,actor_gender,native_label,canonical_label,native_intensity,canonical_intensity,duration_sec,split
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-05-02-01-01-06.wav,ravdess,6,female,angry,angry,strong,high,4.104104166666667,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-05-02-01-02-06.wav,ravdess,6,female,angry,angry,strong,high,4.2041875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-05-02-02-01-06.wav,ravdess,6,female,angry,angry,strong,high,4.437770833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-05-02-02-02-06.wav,ravdess,6,female,angry,angry,strong,high,4.471125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-06-01-01-01-06.wav,ravdess,6,female,fear,fear,normal,low,3.636958333333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-06-01-01-02-06.wav,ravdess,6,female,fear,fear,normal,low,3.4367708333333336,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-06-01-02-01-06.wav,ravdess,6,female,fear,fear,normal,low,3.57025,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-06-01-02-02-06.wav,ravdess,6,female,fear,fear,normal,low,3.5035,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-06-02-01-01-06.wav,ravdess,6,female,fear,fear,strong,high,3.636979166666667,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-06-02-01-02-06.wav,ravdess,6,female,fear,fear,strong,high,3.6036041666666665,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-06-02-02-01-06.wav,ravdess,6,female,fear,fear,strong,high,3.7370625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-06-02-02-02-06.wav,ravdess,6,female,fear,fear,strong,high,3.7370625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-07-01-01-01-06.wav,ravdess,6,female,disgust,disgust,normal,low,3.5035,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-07-01-01-02-06.wav,ravdess,6,female,disgust,disgust,normal,low,4.2709375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-07-01-02-01-06.wav,ravdess,6,female,disgust,disgust,normal,low,3.7370625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-07-01-02-02-06.wav,ravdess,6,female,disgust,disgust,normal,low,3.937270833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-07-02-01-01-06.wav,ravdess,6,female,disgust,disgust,strong,high,4.3043125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-07-02-01-02-06.wav,ravdess,6,female,disgust,disgust,strong,high,3.937270833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-07-02-02-01-06.wav,ravdess,6,female,disgust,disgust,strong,high,4.037354166666667,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-07-02-02-02-06.wav,ravdess,6,female,disgust,disgust,strong,high,3.970625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-08-01-01-01-06.wav,ravdess,6,female,surprise,surprise,normal,low,3.2365625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-08-01-01-02-06.wav,ravdess,6,female,surprise,surprise,normal,low,3.2365625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-08-01-02-01-06.wav,ravdess,6,female,surprise,surprise,normal,low,3.203208333333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-08-01-02-02-06.wav,ravdess,6,female,surprise,surprise,normal,low,3.136458333333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-08-02-01-01-06.wav,ravdess,6,female,surprise,surprise,strong,high,3.2365625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-08-02-01-02-06.wav,ravdess,6,female,surprise,surprise,strong,high,3.370041666666667,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-08-02-02-01-06.wav,ravdess,6,female,surprise,surprise,strong,high,3.3033125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_06\03-01-08-02-02-02-06.wav,ravdess,6,female,surprise,surprise,strong,high,3.203208333333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-01-01-01-01-07.wav,ravdess,7,male,neutral,neutral,normal,low,3.9039166666666665,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-01-01-01-02-07.wav,ravdess,7,male,neutral,neutral,normal,low,3.8038125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-01-01-02-01-07.wav,ravdess,7,male,neutral,neutral,normal,low,4.137458333333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-01-01-02-02-07.wav,ravdess,7,male,neutral,neutral,normal,low,3.7370625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-02-01-01-01-07.wav,ravdess,7,male,calm,neutral,normal,low,3.470125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-02-01-01-02-07.wav,ravdess,7,male,calm,neutral,normal,low,3.7370625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-02-01-02-01-07.wav,ravdess,7,male,calm,neutral,normal,low,3.5035,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-02-01-02-02-07.wav,ravdess,7,male,calm,neutral,normal,low,3.536875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-02-02-01-01-07.wav,ravdess,7,male,calm,neutral,strong,high,4.004,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-02-02-01-02-07.wav,ravdess,7,male,calm,neutral,strong,high,3.8705416666666665,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-02-02-02-01-07.wav,ravdess,7,male,calm,neutral,strong,high,4.2709375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-02-02-02-02-07.wav,ravdess,7,male,calm,neutral,strong,high,4.104104166666667,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-03-01-01-01-07.wav,ravdess,7,male,happy,happy,normal,low,3.5035,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-03-01-01-02-07.wav,ravdess,7,male,happy,happy,normal,low,3.470125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-03-01-02-01-07.wav,ravdess,7,male,happy,happy,normal,low,3.403395833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-03-01-02-02-07.wav,ravdess,7,male,happy,happy,normal,low,3.403395833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-03-02-01-01-07.wav,ravdess,7,male,happy,happy,strong,high,4.104104166666667,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-03-02-01-02-07.wav,ravdess,7,male,happy,happy,strong,high,4.037354166666667,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-03-02-02-01-07.wav,ravdess,7,male,happy,happy,strong,high,4.037375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-03-02-02-02-07.wav,ravdess,7,male,happy,happy,strong,high,3.8371666666666666,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-04-01-01-01-07.wav,ravdess,7,male,sad,sad,normal,low,3.536875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-04-01-01-02-07.wav,ravdess,7,male,sad,sad,normal,low,3.603583333333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-04-01-02-01-07.wav,ravdess,7,male,sad,sad,normal,low,3.536875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-04-01-02-02-07.wav,ravdess,7,male,sad,sad,normal,low,3.870520833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-04-02-01-01-07.wav,ravdess,7,male,sad,sad,strong,high,3.93725,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-04-02-01-02-07.wav,ravdess,7,male,sad,sad,strong,high,3.8371666666666666,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-04-02-02-01-07.wav,ravdess,7,male,sad,sad,strong,high,3.636979166666667,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-04-02-02-02-07.wav,ravdess,7,male,sad,sad,strong,high,3.8371666666666666,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-05-01-01-01-07.wav,ravdess,7,male,angry,angry,normal,low,4.004,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-05-01-01-02-07.wav,ravdess,7,male,angry,angry,normal,low,3.970645833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-05-01-02-01-07.wav,ravdess,7,male,angry,angry,normal,low,4.004,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-05-01-02-02-07.wav,ravdess,7,male,angry,angry,normal,low,4.004,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-05-02-01-01-07.wav,ravdess,7,male,angry,angry,strong,high,3.6036041666666665,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-05-02-01-02-07.wav,ravdess,7,male,angry,angry,strong,high,4.004,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-05-02-02-01-07.wav,ravdess,7,male,angry,angry,strong,high,3.8371666666666666,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-05-02-02-02-07.wav,ravdess,7,male,angry,angry,strong,high,4.337666666666666,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-06-01-01-01-07.wav,ravdess,7,male,fear,fear,normal,low,3.4367708333333336,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-06-01-01-02-07.wav,ravdess,7,male,fear,fear,normal,low,3.5035,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-06-01-02-01-07.wav,ravdess,7,male,fear,fear,normal,low,3.4367708333333336,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-06-01-02-02-07.wav,ravdess,7,male,fear,fear,normal,low,3.370041666666667,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-06-02-01-01-07.wav,ravdess,7,male,fear,fear,strong,high,3.636979166666667,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-06-02-01-02-07.wav,ravdess,7,male,fear,fear,strong,high,3.470125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-06-02-02-01-07.wav,ravdess,7,male,fear,fear,strong,high,3.403395833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-06-02-02-02-07.wav,ravdess,7,male,fear,fear,strong,high,3.5035,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-07-01-01-01-07.wav,ravdess,7,male,disgust,disgust,normal,low,3.536854166666666,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-07-01-01-02-07.wav,ravdess,7,male,disgust,disgust,normal,low,3.5035,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-07-01-02-01-07.wav,ravdess,7,male,disgust,disgust,normal,low,3.4367708333333336,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-07-01-02-02-07.wav,ravdess,7,male,disgust,disgust,normal,low,3.536854166666666,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-07-02-01-01-07.wav,ravdess,7,male,disgust,disgust,strong,high,4.137479166666667,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-07-02-01-02-07.wav,ravdess,7,male,disgust,disgust,strong,high,4.404395833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-07-02-02-01-07.wav,ravdess,7,male,disgust,disgust,strong,high,4.137458333333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-07-02-02-02-07.wav,ravdess,7,male,disgust,disgust,strong,high,4.771416666666667,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-08-01-01-01-07.wav,ravdess,7,male,surprise,surprise,normal,low,3.470125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-08-01-01-02-07.wav,ravdess,7,male,surprise,surprise,normal,low,3.536875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-08-01-02-01-07.wav,ravdess,7,male,surprise,surprise,normal,low,3.4367708333333336,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-08-01-02-02-07.wav,ravdess,7,male,surprise,surprise,normal,low,3.4367708333333336,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-08-02-01-01-07.wav,ravdess,7,male,surprise,surprise,strong,high,3.8705416666666665,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-08-02-01-02-07.wav,ravdess,7,male,surprise,surprise,strong,high,3.636958333333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-08-02-02-01-07.wav,ravdess,7,male,surprise,surprise,strong,high,3.4367708333333336,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_07\03-01-08-02-02-02-07.wav,ravdess,7,male,surprise,surprise,strong,high,3.470125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-01-01-01-01-08.wav,ravdess,8,female,neutral,neutral,normal,low,3.5035,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-01-01-01-02-08.wav,ravdess,8,female,neutral,neutral,normal,low,3.636979166666667,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-01-01-02-01-08.wav,ravdess,8,female,neutral,neutral,normal,low,3.536854166666666,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-01-01-02-02-08.wav,ravdess,8,female,neutral,neutral,normal,low,3.5035,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-02-01-01-01-08.wav,ravdess,8,female,calm,neutral,normal,low,3.6036041666666665,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-02-01-01-02-08.wav,ravdess,8,female,calm,neutral,normal,low,3.4034166666666668,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-02-01-02-01-08.wav,ravdess,8,female,calm,neutral,normal,low,3.470125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-02-01-02-02-08.wav,ravdess,8,female,calm,neutral,normal,low,3.470125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-02-02-01-01-08.wav,ravdess,8,female,calm,neutral,strong,high,3.636958333333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-02-02-01-02-08.wav,ravdess,8,female,calm,neutral,strong,high,3.7370625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-02-02-02-01-08.wav,ravdess,8,female,calm,neutral,strong,high,3.670333333333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-02-02-02-02-08.wav,ravdess,8,female,calm,neutral,strong,high,3.8038125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-03-01-01-01-08.wav,ravdess,8,female,happy,happy,normal,low,3.5035,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-03-01-01-02-08.wav,ravdess,8,female,happy,happy,normal,low,3.43675,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-03-01-02-01-08.wav,ravdess,8,female,happy,happy,normal,low,3.470125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-03-01-02-02-08.wav,ravdess,8,female,happy,happy,normal,low,3.4367708333333336,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-03-02-01-01-08.wav,ravdess,8,female,happy,happy,strong,high,3.7704166666666663,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-03-02-01-02-08.wav,ravdess,8,female,happy,happy,strong,high,3.903895833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-03-02-02-01-08.wav,ravdess,8,female,happy,happy,strong,high,3.8371666666666666,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-03-02-02-02-08.wav,ravdess,8,female,happy,happy,strong,high,3.937270833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-04-01-01-01-08.wav,ravdess,8,female,sad,sad,normal,low,4.204208333333334,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-04-01-01-02-08.wav,ravdess,8,female,sad,sad,normal,low,3.870520833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-04-01-02-01-08.wav,ravdess,8,female,sad,sad,normal,low,3.57025,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-04-01-02-02-08.wav,ravdess,8,female,sad,sad,normal,low,3.6036041666666665,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-04-02-01-01-08.wav,ravdess,8,female,sad,sad,strong,high,3.7704166666666663,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-04-02-01-02-08.wav,ravdess,8,female,sad,sad,strong,high,3.937270833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-04-02-02-01-08.wav,ravdess,8,female,sad,sad,strong,high,3.670333333333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-04-02-02-02-08.wav,ravdess,8,female,sad,sad,strong,high,3.703708333333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-05-01-01-01-08.wav,ravdess,8,female,angry,angry,normal,low,3.703708333333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-05-01-01-02-08.wav,ravdess,8,female,angry,angry,normal,low,3.6036041666666665,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-05-01-02-01-08.wav,ravdess,8,female,angry,angry,normal,low,3.536875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-05-01-02-02-08.wav,ravdess,8,female,angry,angry,normal,low,3.5702291666666666,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-05-02-01-01-08.wav,ravdess,8,female,angry,angry,strong,high,3.970625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-05-02-01-02-08.wav,ravdess,8,female,angry,angry,strong,high,3.7704375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-05-02-02-01-08.wav,ravdess,8,female,angry,angry,strong,high,3.6036041666666665,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-05-02-02-02-08.wav,ravdess,8,female,angry,angry,strong,high,3.636958333333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-06-01-01-01-08.wav,ravdess,8,female,fear,fear,normal,low,3.970645833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-06-01-01-02-08.wav,ravdess,8,female,fear,fear,normal,low,3.670333333333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-06-01-02-01-08.wav,ravdess,8,female,fear,fear,normal,low,3.7704375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-06-01-02-02-08.wav,ravdess,8,female,fear,fear,normal,low,3.670333333333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-06-02-01-01-08.wav,ravdess,8,female,fear,fear,strong,high,3.970625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-06-02-01-02-08.wav,ravdess,8,female,fear,fear,strong,high,3.903895833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-06-02-02-01-08.wav,ravdess,8,female,fear,fear,strong,high,3.870520833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-06-02-02-02-08.wav,ravdess,8,female,fear,fear,strong,high,3.937270833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-07-01-01-01-08.wav,ravdess,8,female,disgust,disgust,normal,low,3.903895833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-07-01-01-02-08.wav,ravdess,8,female,disgust,disgust,normal,low,3.670333333333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-07-01-02-01-08.wav,ravdess,8,female,disgust,disgust,normal,low,3.937270833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-07-01-02-02-08.wav,ravdess,8,female,disgust,disgust,normal,low,3.8371666666666666,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-07-02-01-01-08.wav,ravdess,8,female,disgust,disgust,strong,high,4.070729166666666,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-07-02-01-02-08.wav,ravdess,8,female,disgust,disgust,strong,high,3.7704375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-07-02-02-01-08.wav,ravdess,8,female,disgust,disgust,strong,high,3.7370833333333335,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-07-02-02-02-08.wav,ravdess,8,female,disgust,disgust,strong,high,3.870520833333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-08-01-01-01-08.wav,ravdess,8,female,surprise,surprise,normal,low,3.703708333333333,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-08-01-01-02-08.wav,ravdess,8,female,surprise,surprise,normal,low,3.8037916666666662,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-08-01-02-01-08.wav,ravdess,8,female,surprise,surprise,normal,low,3.7704375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-08-01-02-02-08.wav,ravdess,8,female,surprise,surprise,normal,low,3.536875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\ravdess\Actor_08\03-01-08-02-01-01-08.wav,ravdess,8,female,surprise,surprise,strong,high,3.8371666666666666,train
